village_id,state,district_code,latitude,longitude,population,ntl_2019,ntl_2024,ntl_growth_abs,ntl_growth_pct,ndbi_2020,ndbi_2025,ndbi_delta,built_area_ha_2020,built_area_ha_2025,built_growth_pct,ndvi_2019,ndvi_2024,ndvi_trend,road_connected,road_type,dist_to_town_km,antyodaya_score,has_telecom_tower,growth_tier_label,ntl_growth_score_raw,builtup_score_raw,ndvi_score_raw,road_quality_norm,dist_score,road_score_raw,digital_score_raw,ntl_norm,builtup_norm,ndvi_norm,road_norm,digital_norm,composite_score_raw,growth_score
GU170207,Gujarat,17,22.99272,72.04568,898,5.8969,14.3495,8.4526,140.95,0.1294,0.1964,0.067,178.1,210.1,17.85,0.6321,0.771,0.02779,1,2,11.8,44.1,1,high,5.18432,0.19725,0.347375,1.0,0.8033333333333333,0.941,0.9016666666666666,0.7771890199402304,0.3158977320401061,0.6258938712612832,0.9574705469729523,0.9295652173913042,0.6890705843359266,92.7766990291262
GU250208,Gujarat,25,22.1734,70.57812,482,2.3344,3.0798,0.7454,30.62,-0.1454,-0.1137,0.0317,87.4,104.2,18.99,0.5284,0.5844,0.01119,1,2,18.3,37.5,0,medium,0.471736,0.11089999999999998,0.139875,1.0,0.6950000000000001,0.9085,0.34750000000000003,0.07201357604555138,0.1924689123040737,0.40537352294540774,0.9215690606514186,0.35130434782608694,0.32145834060312084,65.45631067961165
GU050209,Gujarat,5,23.86846,74.18514,428,7.7998,12.2766,4.4768,56.67,-0.2297,-0.0719,0.1578,66.0,138.5,108.28,0.2784,0.409,0.02611,1,2,4.8,31.1,0,high,2.731416,0.5749666666666666,0.326375,1.0,0.92,0.976,0.46,0.4101445986564859,0.8558065028715484,0.60357614926305,0.9961336860884502,0.468695652173913,0.6472558284436448,91.68932038834951
GU140210,Gujarat,14,21.18616,74.43019,466,0.7892,0.8096,0.0204,2.29,-0.139,-0.1282,0.0108,43.2,47.8,10.49,0.477,0.4458,-0.00624,0,0,47.0,98.9,1,low,0.014072000000000001,0.04448333333333333,-0.078,0.2,0.21666666666666667,0.125,0.6083333333333334,0.0035302525961201526,0.0975328291834234,0.17382715721373862,0.05606707502305981,0.6234782608695651,0.15344815704064643,20.815533980582522
GU030211,Gujarat,3,20.47646,72.34189,642,2.963,3.8855,0.9224,30.12,-0.2699,-0.2447,0.0252,20.1,27.4,34.58,0.2285,0.2909,0.01249,1,1,17.0,40.4,1,medium,0.5775359999999999,0.12063333333333333,0.15612499999999999,0.6,0.7166666666666667,0.795,0.8583333333333334,0.0878451372366213,0.20638175359452782,0.42264318877737383,0.7961900238054471,0.8843478260869564,0.3934261353700849,78.81553398058252
GU070212,Gujarat,7,20.20031,72.18423,200,0.5476,0.9384,0.3909,60.36,0.0761,0.0878,0.0117,123.7,127.6,3.17,0.4533,0.4037,-0.00993,1,2,30.5,69.9,0,low,0.282828,0.03453333333333333,-0.124125,1.0,0.4916666666666667,0.8474999999999999,0.24583333333333335,0.043746009301859165,0.08331028423410641,0.12480787496761933,0.8541847324786938,0.24521739130434783,0.21758287366168347,43.980582524271846
GU270213,Gujarat,27,20.7079,68.7721,311,0.5729,0.9039,0.3309,49.18,-0.1311,-0.131,0.0002,35.7,35.8,0.13,0.5481,0.5899,0.00837,0,0,38.2,69.4,0,low,0.23788400000000004,0.0007166666666666667,0.10462500000000001,0.2,0.3633333333333333,0.16899999999999998,0.18166666666666664,0.03702073816602319,0.03497269009312788,0.3679116324483735,0.10467216419682852,0.17826086956521736,0.11747609390465183,10.368932038834952
GU140214,Gujarat,14,23.52447,72.94557,1190,0.6408,0.6577,0.0169,2.28,0.0178,0.0102,-0.0076,73.7,68.1,-7.43,0.4472,0.4188,-0.00568,0,1,43.7,79.8,1,low,0.011963999999999997,-0.019,-0.071,0.6,0.2716666666666666,0.26149999999999995,0.6358333333333333,0.003214818465772558,0.006789657136608614,0.18126639787981635,0.20685331757350134,0.652173913043478,0.1587059040984033,22.873786407766993
GU250215,Gujarat,25,23.86074,68.21513,1056,1.0178,1.0812,0.0634,5.67,0.0415,0.0335,-0.008,121.2,116.1,-4.17,0.4023,0.3256,-0.01535,1,0,19.4,74.1,0,low,0.042575999999999996,-0.02,-0.19187500000000002,0.2,0.6766666666666667,0.663,0.3383333333333334,0.007795496643287042,0.005360255634164694,0.05280665280665278,0.650374756284141,0.3417391304347826,0.16041679383036372,23.398058252427184
GU160216,Gujarat,16,20.60522,69.95839,447,1.3724,1.5846,0.2122,14.41,-0.279,-0.2803,-0.0013,30.5,29.7,-2.48,0.5003,0.4673,-0.0066,0,0,57.5,99.8,1,low,0.138848,-0.00325,-0.0825,0.2,0.04166666666666663,0.07249999999999998,0.5208333333333333,0.022201319507055315,0.02930273080010034,0.16904478821411723,0.0,0.532173913043478,0.11916888374078097,10.718446601941748
GU060217,Gujarat,6,23.20812,68.47697,431,0.5464,0.9754,0.429,66.38,-0.2738,-0.256,0.0178,63.7,76.1,19.02,0.2266,0.1577,-0.01377,1,0,35.4,75.6,1,low,0.31050399999999995,0.07619999999999999,-0.172125,0.2,0.41000000000000003,0.583,0.7050000000000001,0.04788735417448724,0.14286868016926968,0.07379593897165782,0.5620018668772887,0.7243478260869565,0.25410522108504907,53.80582524271844
GU140218,Gujarat,14,20.65834,72.84739,373,0.5148,0.5782,0.0635,10.32,0.0353,0.0459,0.0106,91.2,98.7,8.07,0.3582,0.3486,-0.00192,0,0,36.9,70.7,0,low,0.046356,0.03995,-0.024,0.2,0.385,0.1755,0.1925,0.008361123309659862,0.09105287570567763,0.23121558520919533,0.11185246146113527,0.18956521739130436,0.10516654552856261,7.300970873786408
GU180219,Gujarat,18,23.40181,72.78435,1778,0.5295,0.5991,0.0696,11.05,0.1268,0.1395,0.0128,163.8,172.9,5.52,0.5065,0.5344,0.00559,1,2,40.8,69.0,0,low,0.0506,0.0412,0.069875,1.0,0.32000000000000006,0.7959999999999999,0.16000000000000003,0.008996181397513365,0.09283962758373254,0.3309811162846305,0.7972946849230327,0.1556521739130435,0.21849795758329313,44.23300970873786
GU070220,Gujarat,7,20.1622,71.52533,2168,6.4325,13.6841,7.2516,111.01,0.044,0.107,0.063,130.0,168.2,29.13,0.2579,0.5071,0.04985,1,2,9.2,35.0,1,high,4.439768,0.20605,0.6231249999999999,1.0,0.8466666666666667,0.954,0.9233333333333333,0.6657767274266814,0.3284764652616126,0.9189468160714163,0.9718311415015657,0.9521739130434781,0.7082949151358766,93.2233009708738
GU280221,Gujarat,28,23.98239,70.49249,319,0.7641,1.1093,0.3452,39.95,0.1723,0.1875,0.0152,136.3,144.9,6.22,0.347,0.2912,-0.01116,0,1,24.3,94.7,0,low,0.23908000000000001,0.04836666666666667,-0.13949999999999999,0.6,0.595,0.3585,0.2975,0.037199703640357025,0.10308367168458063,0.10846811421891292,0.3140054459793097,0.29913043478260865,0.14517142826037693,18.271844660194176
GU160222,Gujarat,16,23.40117,68.43327,1327,2.6282,4.095,1.4668,53.77,-0.1381,-0.1134,0.0247,102.5,112.7,9.76,0.4944,0.5336,0.00783,1,1,14.4,52.2,1,medium,0.9230960000000001,0.07801666666666666,0.097875,0.6,0.76,0.808,0.88,0.13955358983762434,0.14546542623204284,0.3607380789489414,0.8105506183340606,0.9069565217391302,0.38996921636261783,77.98058252427185
GU090223,Gujarat,9,23.21479,73.66224,200,1.1847,1.4374,0.2527,19.67,-0.2779,-0.2776,0.0003,63.9,64.1,0.32,0.4652,0.5055,0.00805,0,0,28.9,55.0,0,low,0.16735599999999998,0.0012833333333333334,0.10062499999999999,0.2,0.5183333333333333,0.2155,0.25916666666666666,0.026467162100959105,0.0357826842778461,0.3636606377820434,0.1560389061645614,0.25913043478260867,0.13371031650913126,14.79611650485437
GU260224,Gujarat,26,20.38231,72.50727,479,0.6443,0.9595,0.3152,42.35,0.1631,0.163,-0.0001,138.7,138.6,-0.07,0.3478,0.3506,0.00056,0,2,34.4,56.4,1,low,0.22299999999999998,-0.00025,0.006999999999999999,1.0,0.42666666666666664,0.42799999999999994,0.7133333333333334,0.03479354575800915,0.033590935307432096,0.2641607938732538,0.3907793936515125,0.7330434782608695,0.22703334742210612,46.87378640776699
GU150225,Gujarat,15,22.45116,68.7977,2456,2.769,4.4679,1.6989,59.21,-0.0581,-0.0422,0.0159,83.8,89.5,6.77,0.3287,0.4345,0.02116,1,0,13.4,64.3,1,medium,1.066708,0.05103333333333333,0.2645,0.2,0.7766666666666666,0.6930000000000001,0.8883333333333333,0.16104321333263313,0.10689540902443108,0.5378185755182558,0.6835145898117105,0.9156521739130433,0.39558461714234916,79.28155339805826
GU220226,Gujarat,22,20.68726,70.45224,1679,0.7111,1.0949,0.3838,47.32,-0.2724,-0.2709,0.0015,44.6,45.4,1.73,0.3117,0.2617,-0.00999,1,0,29.3,61.4,1,low,0.268136,0.006633333333333333,-0.124875,0.2,0.5116666666666667,0.6135,0.7558333333333334,0.04154754713721645,0.04342998231592107,0.12401081346768245,0.5956940309636511,0.777391304347826,0.24788618203701912,52.5242718446602
GU260227,Gujarat,26,21.79831,71.41103,1370,3.1818,4.7035,1.5216,46.37,-0.2694,-0.2398,0.0296,54.3,65.4,20.17,0.3442,0.4563,0.02243,1,2,27.9,66.2,0,medium,0.950056,0.10761666666666667,0.280375,1.0,0.535,0.8604999999999999,0.2675,0.14358779484434686,0.18777571070438281,0.5546897106002535,0.8685453270073072,0.2678260869565217,0.3436794348140121,69.20388349514563
GU070228,Gujarat,7,24.13058,68.76263,482,0.6678,1.0727,0.4049,52.73,-0.2343,-0.2197,0.0146,33.0,39.3,18.29,0.4154,0.334,-0.01627,1,0,28.6,85.3,1,low,0.285124,0.06698333333333333,-0.203375,0.2,0.5233333333333333,0.617,0.7616666666666667,0.04408957512884117,0.12969436298841158,0.04058504314095368,0.5995603448752008,0.7834782608695651,0.2591940106186132,54.601941747572816
GU060229,Gujarat,6,21.359,68.3476,546,0.8546,1.2474,0.3929,41.16,0.0194,0.0334,0.0141,41.2,50.8,22.82,0.643,0.6692,0.00524,0,0,58.4,61.6,1,low,0.268668,0.07328333333333334,0.0655,0.2,0.026666666666666727,0.06800000000000002,0.5133333333333334,0.04162715385322448,0.13869959245380828,0.32633159086833197,0.0,0.5243478260869565,0.1747649568127127,29.02912621359223
GU250230,Gujarat,25,22.28283,71.54962,727,0.6673,1.0709,0.4036,52.61,0.0695,0.0751,0.0056,56.2,59.7,6.15,0.23,0.2174,-0.00252,0,0,47.5,90.1,1,low,0.284248,0.02425,-0.0315,0.2,0.20833333333333337,0.12250000000000001,0.6041666666666667,0.04395849339345954,0.06861127211730811,0.22324497020982634,0.05330542222909569,0.6191304347826087,0.1646924901305945,25.145631067961165
GU060231,Gujarat,6,22.07467,70.28416,1127,3.9498,5.6897,1.7399,42.96,-0.2914,-0.2334,0.058,55.3,90.0,61.81,0.5499,0.6125,0.01251,1,2,10.0,39.7,1,medium,1.0783079999999998,0.24801666666666666,0.15637500000000001,1.0,0.8333333333333334,0.95,0.9166666666666667,0.16277899886965022,0.38846368164750905,0.42290887594401955,0.9674124970312232,0.9452173913043477,0.49628043471471084,89.4368932038835
GU210232,Gujarat,21,23.3525,68.55359,1410,0.6062,1.0225,0.4162,58.94,0.134,0.1281,-0.006,132.4,129.0,-2.56,0.5766,0.5528,-0.00475,0,2,23.8,76.4,1,low,0.296872,-0.015,-0.059375,1.0,0.6033333333333333,0.481,0.8016666666666666,0.04584750689512369,0.012507263146384291,0.19362085112883826,0.4493264328835522,0.8252173913043477,0.23710576915264386,49.45631067961165
GU220233,Gujarat,22,22.64152,70.26085,200,0.6946,1.1781,0.4836,60.86,0.0799,0.0762,-0.0037,92.0,91.1,-1.01,0.6279,0.564,-0.01279,1,0,32.2,89.9,0,low,0.338848,-0.00925,-0.159875,0.2,0.46333333333333326,0.599,0.23166666666666663,0.05212865635217804,0.020726321785436826,0.08681461013729383,0.5796764447586591,0.2304347826086956,0.15535905297770988,21.45631067961165
GU150234,Gujarat,15,24.55531,69.16157,1317,0.8809,0.819,-0.0619,-6.31,0.0437,0.0436,-0.0001,99.4,99.3,-0.07,0.2912,0.3173,0.00523,0,1,18.8,72.9,0,low,-0.005048,-0.00025,0.065375,0.6,0.6866666666666666,0.386,0.3433333333333333,0.0006691991937264201,0.033590935307432096,0.32619874728500914,0.34438362671291517,0.3469565217391304,0.16122932794553416,23.689320388349515
GU260235,Gujarat,26,24.43588,70.2629,285,1.9416,3.0073,1.0657,52.2,-0.0058,0.0443,0.0501,112.6,137.1,21.5,0.5099,0.658,0.02963,1,2,10.7,43.4,1,medium,0.68118,0.16108333333333333,0.370375,1.0,0.8216666666666667,0.9464999999999999,0.9108333333333334,0.10335408173650079,0.2642010443683844,0.6503370905926813,0.9635461831196732,0.9391304347826086,0.4800085418872908,89.16504854368932
GU100236,Gujarat,10,20.94333,74.09124,249,0.6345,1.0814,0.4469,60.84,-0.2867,-0.275,0.0117,59.1,64.4,8.78,0.693,0.6526,-0.00808,1,0,49.9,98.8,1,low,0.316812,0.04388333333333333,-0.101,0.2,0.16833333333333333,0.5105000000000001,0.5841666666666667,0.048831262378582416,0.09667518828195705,0.1493839378823404,0.48191393585232895,0.5982608695652174,0.223251987279047,45.6116504854369
GU180237,Gujarat,18,23.07886,68.62322,1311,2.2876,3.5303,1.2427,52.05,-0.1183,-0.0774,0.041,85.6,112.1,30.6,0.5647,0.5901,0.00508,1,2,8.7,40.9,1,medium,0.78726,0.1535,0.0635,1.0,0.855,0.9564999999999999,0.9275,0.11922754119915388,0.25336141630818465,0.3242060935351669,0.9745927942955299,0.9565217391304346,0.437406710480962,85.90291262135923
GU150238,Gujarat,15,21.54743,69.11141,1319,3.1221,4.7446,1.6225,50.35,-0.0424,0.0133,0.0557,71.5,100.8,40.4,0.4756,0.4819,0.00125,0,2,10.7,46.3,1,medium,1.0137800000000001,0.2065833333333333,0.015625,1.0,0.8216666666666667,0.5465,0.9108333333333334,0.1531232429099399,0.32923881272958266,0.27332700112252817,0.5216817360854124,0.9391304347826086,0.38836755185396,77.61165048543688
GU030239,Gujarat,3,22.83603,70.74157,1005,2.7605,4.437,1.6764,58.6,-0.2164,-0.1658,0.0505,55.5,82.7,48.16,0.4462,0.5223,0.01522,1,2,8.5,66.0,1,medium,1.0527199999999999,0.20651666666666668,0.19024999999999997,1.0,0.8583333333333334,0.9575,0.9291666666666667,0.15895009539368524,0.3291435192960865,0.45890948702450274,0.9756974554131157,0.9582608695652173,0.4889010802425525,89.30097087378641
GU040240,Gujarat,4,20.67473,70.86811,989,6.3137,9.5514,3.2377,50.48,-0.0755,0.0164,0.0919,96.2,120.9,25.37,0.5431,0.6626,0.0239,1,2,7.0,39.3,1,high,1.9830039999999998,0.2720333333333333,0.29875,1.0,0.8833333333333333,0.9649999999999999,0.9416666666666667,0.29815470854182596,0.42279314106453714,0.5742177173487075,0.983982413795008,0.9713043478260868,0.5745703696741524,90.13592233009709
GU140241,Gujarat,14,21.82685,68.65928,691,3.6445,5.0671,1.4225,37.99,-0.0246,0.0267,0.0512,74.5,101.6,35.85,0.6925,0.7114,0.00379,1,0,11.1,58.9,1,medium,0.883892,0.18775,0.047375,0.2,0.815,0.7045,0.9075,0.13368723326924337,0.3023184177668889,0.30706927128652356,0.6962181926639455,0.9356521739130432,0.40652672010202207,81.37864077669903
GU100242,Gujarat,10,21.04481,70.2092,428,3.1679,4.8781,1.7102,52.33,-0.1807,-0.1679,0.0128,82.3,88.2,7.05,0.6232,0.7068,0.01673,0,0,26.6,50.1,1,medium,1.0679839999999998,0.04375,0.20912499999999998,0.2,0.5566666666666666,0.22699999999999998,0.7783333333333333,0.161234149741705,0.09648460141496452,0.47896886810624806,0.16874250901679638,0.8008695652173912,0.28977853662731795,60.19417475728155
GU100243,Gujarat,10,21.7096,70.86693,870,2.8745,4.2165,1.342,45.12,0.0473,0.1065,0.0593,97.1,133.9,37.48,0.4887,0.5409,0.01044,1,2,18.5,40.4,0,medium,0.841296,0.21071666666666666,0.1305,1.0,0.6916666666666667,0.9075,0.3458333333333333,0.12731330906796914,0.3351470056063509,0.3954102541961965,0.9204643995338329,0.3495652173913043,0.3717967247901785,74.46601941747572
GU060244,Gujarat,6,24.1031,70.89065,918,0.4195,0.8078,0.3883,74.75,0.0287,0.0383,0.0096,70.2,72.9,3.93,0.2068,0.1339,-0.01459,0,0,55.6,92.8,0,low,0.29278,0.030549999999999997,-0.182375,0.2,0.07333333333333336,0.082,0.03666666666666668,0.04523519358327247,0.0776165015827048,0.06290276513918686,0.008566646966876756,0.02695652173913047,0.04773857354743705,0.6990291262135923
GU240245,Gujarat,24,20.41852,70.21465,552,0.5367,0.7764,0.2397,37.65,0.1447,0.1559,0.0112,136.3,141.1,3.5,0.6768,0.6262,-0.01011,0,1,32.0,71.9,0,low,0.17394,0.03383333333333333,-0.126375,0.6,0.4666666666666667,0.31999999999999995,0.23333333333333334,0.027452370029900548,0.08230970318239567,0.12241669046780865,0.27147599295226205,0.23217391304347826,0.12272312627410142,11.766990291262136
GU200246,Gujarat,20,23.84724,69.21753,401,0.7871,0.8804,0.0934,10.52,0.1924,0.1927,0.0003,149.5,149.7,0.11,0.5917,0.607,0.00305,0,2,25.1,94.6,0,low,0.064456,0.0009333333333333332,0.038125,1.0,0.5816666666666667,0.4745,0.29083333333333333,0.011069547294143467,0.035282393751990736,0.2972388461206351,0.4421461356192454,0.29217391304347823,0.16687529684374452,26.174757281553397
GU140247,Gujarat,14,24.54068,73.08178,509,0.5431,0.6635,0.1204,18.72,-0.0742,-0.0833,-0.0091,68.1,63.9,-6.12,0.3786,0.3717,-0.00138,1,0,32.4,68.3,0,low,0.087216,-0.02275,-0.017249999999999998,0.2,0.4600000000000001,0.5980000000000001,0.23000000000000004,0.014475278227118433,0.0014294015024439166,0.23838913870862743,0.5785717836410735,0.22869565217391308,0.1615484200222886,23.825242718446603
GU200248,Gujarat,20,21.60784,73.55258,685,0.6136,0.7729,0.1593,22.32,-0.1868,-0.1844,0.0024,44.6,45.8,2.64,0.5158,0.5083,-0.00149,0,0,39.0,88.4,0,low,0.113436,0.0104,-0.018625,0.2,0.35,0.16499999999999998,0.175,0.01839875208751402,0.04881406130845983,0.23692785929207644,0.1002535197264859,0.17130434782608694,0.09399599998006655,5.359223300970874
GU150249,Gujarat,15,22.87071,71.08954,1468,0.7585,0.7866,0.0281,3.27,0.0265,0.0444,0.0179,122.5,130.8,6.74,0.4444,0.4613,0.00338,1,1,33.9,76.5,1,low,0.019476,0.05598333333333333,0.04225,0.6,0.43500000000000005,0.7105000000000001,0.7175,0.004338889237675368,0.11397094646152847,0.30162268437028805,0.7028461593694596,0.737391304347826,0.29107342559982075,60.52427184466019
GU100250,Gujarat,10,22.70406,68.29774,1404,0.4262,0.8494,0.4232,80.42,-0.1016,-0.1075,-0.0059,86.2,84.3,-2.21,0.2187,0.2096,-0.00182,1,0,36.3,92.7,0,low,0.318256,-0.01475,-0.02275,0.2,0.395,0.5785,0.1975,0.0490473377506042,0.01286461352199527,0.2325440210424235,0.5570308918481532,0.19478260869565217,0.16558398294361443,25.553398058252423
GU060251,Gujarat,6,23.77424,69.64395,754,9.3405,11.9908,2.6503,28.07,-0.0258,0.1391,0.1649,51.1,153.5,196.29,0.4081,0.5882,0.03603,1,2,2.1,32.6,1,high,1.612636,0.7394,0.45037499999999997,1.0,0.965,0.9894999999999999,0.9824999999999999,0.2427340690785539,1.0,0.7353569839192838,1.0,0.9999999999999999,0.7331237683114586,94.33009708737863
GU190252,Gujarat,19,23.15685,71.4576,485,0.5009,0.4589,-0.042,-6.99,-0.0725,-0.0641,0.0084,90.8,95.5,5.13,0.5077,0.4117,-0.0192,0,0,39.7,82.7,1,low,-0.005592000000000001,0.02955,-0.23999999999999996,0.2,0.33833333333333326,0.16149999999999998,0.6691666666666667,0.0005877968375076863,0.07618710008026089,0.0016618732273684933,0.09638720581493611,0.6869565217391304,0.13697395418853278,15.611650485436893
GU180253,Gujarat,18,23.01469,69.84566,974,1.7489,1.7243,-0.0245,-1.33,-0.1892,-0.1866,0.0027,41.4,43.4,4.59,0.2703,0.2168,-0.0107,1,0,57.7,61.2,0,low,-0.001064,0.0144,-0.13374999999999998,0.2,0.03833333333333333,0.47150000000000003,0.019166666666666665,0.0012653517436812646,0.05453166731823551,0.11457891905176248,0.4388321522664885,0.008695652173913068,0.09832853087648785,6.019417475728155
GU270254,Gujarat,27,22.33838,73.92031,2150,0.6876,0.9672,0.2796,35.5,-0.1593,-0.1418,0.0174,39.6,46.0,15.68,0.6239,0.6675,0.00872,1,0,48.9,60.3,1,low,0.19616,0.06963333333333332,0.109,0.2,0.18500000000000005,0.5155000000000001,0.5925,0.030777297153393682,0.13348227696988796,0.3725611578646721,0.4874372414402573,0.6069565217391304,0.26264699654509904,55.4368932038835
GU170255,Gujarat,17,20.16087,68.91183,761,0.6081,0.6131,0.0049,0.7,0.0729,0.0813,0.0083,49.5,55.2,11.24,0.546,0.546,0.0,0,2,28.6,65.1,0,low,0.0034999999999999996,0.03948333333333333,0.0,1.0,0.5233333333333333,0.45699999999999996,0.26166666666666666,0.0019482935704869652,0.0903858216712038,0.2567215532071761,0.4228145660614964,0.2617391304347826,0.1643722309444653,25.06796116504854
GU040256,Gujarat,4,22.52288,71.65101,2308,2.6756,3.53,0.8543,30.78,-0.1371,-0.0797,0.0574,65.7,102.9,55.92,0.5446,0.6034,0.01177,1,2,12.4,37.8,1,medium,0.5372039999999999,0.2367,0.14712499999999998,1.0,0.7933333333333333,0.938,0.8966666666666667,0.08180999048843383,0.3722876213115187,0.4130784507781311,0.9541565636201954,0.9243478260869564,0.46135232854720226,88.27184466019418
GU230257,Gujarat,23,20.94035,73.28719,3015,3.1164,3.5896,0.4732,14.71,-0.241,-0.219,0.022,23.6,37.6,56.94,0.2425,0.3386,0.01922,1,1,24.8,53.7,1,medium,0.295688,0.14989999999999998,0.24025000000000002,0.6,0.5866666666666667,0.756,0.7933333333333333,0.04567033706100056,0.2482155708993865,0.5120469203536294,0.7531082402196067,0.8165217391304346,0.38800652879869735,77.4368932038835
GU150258,Gujarat,15,22.58689,70.27067,2891,0.5653,0.567,0.0017,0.26,0.1013,0.1121,0.0108,56.1,63.5,13.0,0.5491,0.5676,0.0037,1,2,54.8,74.7,0,low,0.001228,0.048666666666666664,0.04625,1.0,0.08666666666666667,0.726,0.043333333333333335,0.001608319023926371,0.1035124921353138,0.3058736790366182,0.719968406692037,0.033913043478260886,0.18532388812204376,32.932038834951456
GU040259,Gujarat,4,23.89828,69.76762,1020,0.7513,0.9888,0.2375,27.9,-0.0861,-0.0811,0.0051,110.2,113.1,2.59,0.3937,0.4096,0.00318,1,0,59.5,68.0,0,low,0.16482,0.017066666666666667,0.03975,0.2,0.008333333333333304,0.4625,0.004166666666666652,0.02608768346976295,0.05834340465808596,0.2989658127038317,0.42889020220821766,0.0,0.13159055844225778,14.077669902912621
GU260260,Gujarat,26,22.06971,72.40086,911,2.4721,3.8054,1.3333,51.84,-0.2035,-0.1739,0.0296,25.7,47.8,82.62,0.6639,0.7006,0.00734,1,2,21.3,30.2,0,medium,0.8414519999999999,0.2117,0.09175,1.0,0.645,0.8935,0.3225,0.1273366523907083,0.33655258375042074,0.3542287433661234,0.9049991438876338,0.3252173913043478,0.3600059334385334,72.05825242718447
GU150261,Gujarat,15,22.98968,72.06034,200,2.7399,3.5029,0.763,26.87,0.0583,0.1076,0.0493,103.5,117.2,13.13,0.6726,0.6787,0.00123,1,1,17.7,30.8,0,medium,0.479296,0.1451333333333333,0.015375,0.6,0.7050000000000001,0.7915000000000001,0.35250000000000004,0.07314482937829701,0.2414020904044038,0.2730613139558825,0.7923237098938973,0.3565217391304348,0.2955799858616222,61.41747572815534
GU190262,Gujarat,19,23.81194,71.60907,363,0.94,1.1843,0.2443,23.49,-0.1075,-0.1091,-0.0016,85.4,84.6,-0.9,0.2318,0.169,-0.01257,1,2,25.3,86.2,0,low,0.165372,-0.004,-0.157125,1.0,0.5783333333333334,0.8734999999999999,0.2891666666666667,0.026170282919455487,0.0282306796732674,0.0897371689703958,0.8829059215359207,0.29043478260869565,0.20437043576140532,39.76699029126214
GU070263,Gujarat,7,22.31878,68.74554,762,3.3539,3.8124,0.4585,13.27,0.0052,0.0563,0.0511,40.9,59.6,44.64,0.255,0.2667,0.00235,1,0,8.2,35.3,1,medium,0.285716,0.20215,0.029375000000000002,0.2,0.8633333333333333,0.719,0.9316666666666666,0.04417816004590274,0.3229017994020813,0.287939795288038,0.7122357788689374,0.9608695652173911,0.38813566877044614,77.49514563106797
GU070264,Gujarat,7,20.35216,72.54261,200,2.9312,3.3183,0.3871,12.77,-0.0003,0.0444,0.0447,125.9,137.4,9.07,0.6191,0.7613,0.02842,1,2,26.6,64.3,0,medium,0.242476,0.12686666666666666,0.35525,1.0,0.5566666666666666,0.867,0.2783333333333333,0.0377078698199872,0.21529168962642825,0.6342630170106205,0.875725624271614,0.2791304347826087,0.33350314476232973,67.4368932038835
GU100265,Gujarat,10,22.62521,68.70293,531,1.4522,1.4912,0.039,2.51,-0.2793,-0.2816,-0.0022,63.6,62.8,-1.23,0.6626,0.6286,-0.0068,1,2,39.7,83.6,1,low,0.025408,-0.0055,-0.08499999999999999,1.0,0.33833333333333326,0.8014999999999999,0.6691666666666667,0.005226534048501708,0.02608657741960152,0.16638791654766089,0.8033703210697537,0.6869565217391304,0.25659681847293264,54.19417475728155
GU260266,Gujarat,26,23.14266,71.7086,655,0.4466,0.6472,0.2006,36.69,-0.0278,-0.0243,0.0035,127.9,130.2,1.77,0.5435,0.4602,-0.01667,0,0,30.6,59.2,1,low,0.14971199999999998,0.011699999999999999,-0.208375,0.2,0.49,0.207,0.745,0.02382697244448238,0.050672283261636926,0.03527129980804103,0.1466492866650833,0.766086956521739,0.16201729399798342,24.019417475728154
GU170267,Gujarat,17,20.11787,69.83797,292,0.7671,1.2076,0.4405,50.8,-0.0129,-0.0155,-0.0026,43.8,42.8,-2.13,0.5649,0.488,-0.01538,0,0,33.3,79.7,1,low,0.30494,-0.0065,-0.19225,0.2,0.44500000000000006,0.1935,0.7225,0.04705477566345593,0.024657175917157603,0.05240812205668435,0.13173636157767704,0.7426086956521738,0.15929370357130646,23.0873786407767
GU190268,Gujarat,19,21.27428,73.86807,1352,0.5282,0.7827,0.2545,40.51,-0.1509,-0.1323,0.0186,59.3,64.2,8.05,0.4144,0.3651,-0.00985,1,2,18.5,89.9,0,low,0.185108,0.05991666666666666,-0.12312499999999998,1.0,0.6916666666666667,0.9075,0.3458333333333333,0.0291235125193322,0.11959325903780788,0.12587062363420187,0.9204643995338329,0.3495652173913043,0.24802040459915245,52.56310679611651
GU180269,Gujarat,18,24.2787,68.9202,303,2.7596,4.6694,1.9099,66.79,0.1803,0.1947,0.0144,154.7,163.0,5.34,0.3899,0.497,0.02141,0,2,17.8,63.4,1,medium,1.1993719999999999,0.044899999999999995,0.267625,1.0,0.7033333333333334,0.511,0.8516666666666667,0.18089461440873994,0.09812841314277504,0.5411396651013263,0.4824662664111217,0.877391304347826,0.3639500729873568,72.81553398058253
GU170270,Gujarat,17,22.72357,73.59933,200,0.5512,0.4786,-0.0726,-11.15,-0.2609,-0.2442,0.0168,44.5,50.6,13.35,0.4754,0.4129,-0.0125,1,1,41.8,83.8,0,low,-0.008919999999999999,0.06425,-0.15625,0.6,0.30333333333333334,0.671,0.15166666666666667,8.980595240484432e-05,0.12578733221506488,0.09066707405365548,0.6592120452248261,0.14695652173913046,0.1659991209921295,25.844660194174757
